Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,42.861475719904746,43.49024980173791,42.861475719904746,43.156211853027344,5086100,0.0,0.0
2015-01-05 00:00:00-05:00,42.90077415045543,43.29375734173615,41.83971753517654,42.34404754638672,8007400,0.0,0.0
2015-01-06 00:00:00-05:00,42.97937714450329,43.064521928845615,41.72182630757549,42.13446044921875,5483700,0.0,0.0
2015-01-07 00:00:00-05:00,42.29163781333381,43.9159742581688,42.23269259814741,43.83737564086914,8283300,0.0,0.0
2015-01-08 00:00:00-05:00,44.6430081658121,44.72815294477428,44.15832404757409,44.295867919921875,7949000,0.0,0.0
2015-01-09 00:00:00-05:00,43.68019978992312,44.014232795393916,42.6453400939807,43.084171295166016,8779900,0.0,0.0
2015-01-12 00:00:00-05:00,43.450937177100094,43.83737411909469,42.776315309113095,43.0710563659668,6159800,0.0,0.0
2015-01-13 00:00:00-05:00,43.36802153187219,43.59898229084771,41.51372759094198,41.830474853515625,13908400,0.49,0.0
2015-01-14 00:00:00-05:00,41.32235108174755,42.27919301111521,40.820835304046966,42.0350341796875,9448300,0.0,0.0
2015-01-15 00:00:00-05:00,42.23300552048388,42.30559390148753,41.48732831192351,41.500526428222656,6149100,0.0,0.0
2015-01-16 00:00:00-05:00,41.540121489764545,42.64214030545774,41.335554459543246,42.58934783935547,8106000,0.0,0.0
2015-01-20 00:00:00-05:00,42.932493475674605,43.08427057360704,41.40814735156304,41.87007141113281,9065300,0.0,0.0
2015-01-21 00:00:00-05:00,41.63909203452557,41.87005523371454,41.09798199353132,41.37513732910156,7979500,0.0,0.0
2015-01-22 00:00:00-05:00,41.70509038658018,41.870063052257095,40.83403491318873,41.559913635253906,8941700,0.0,0.0
2015-01-23 00:00:00-05:00,42.00864483916745,42.00864483916745,41.14418705466683,41.19697952270508,6881100,0.0,0.0
2015-01-26 00:00:00-05:00,41.0847936722528,41.59951012747294,40.7020583771232,41.460933685302734,8181100,0.0,0.0
2015-01-27 00:00:00-05:00,41.13099683886568,41.90306790536117,41.045210325716035,41.63911056518555,6532300,0.0,0.0
2015-01-28 00:00:00-05:00,41.863465833996074,41.94265453182508,40.70865708879775,40.814239501953125,6910100,0.0,0.0
2015-01-29 00:00:00-05:00,40.99239980163566,41.823863294993245,40.64265861958672,41.65229034423828,8485600,0.0,0.0
2015-01-30 00:00:00-05:00,40.972616680307894,41.36195232266413,39.67263110006557,39.824405670166016,17582500,0.0,0.0
2015-02-02 00:00:00-05:00,40.576669187028706,40.576669187028706,38.702580009323825,40.055355072021484,11491100,0.0,0.0
2015-02-03 00:00:00-05:00,40.64925824881689,40.754840639698905,39.58023622647615,40.682254791259766,10721800,0.0,0.0
2015-02-04 00:00:00-05:00,38.90054819840007,38.90054819840007,37.38280044573497,37.55437088012695,31250600,0.0,0.0
2015-02-05 00:00:00-05:00,37.976709619226085,38.44523141624413,37.05286414138135,38.26706314086914,18964700,0.0,0.0
2015-02-06 00:00:00-05:00,38.08230050699473,38.16148922176688,37.409211535134396,37.54779052734375,13890900,0.0,0.0
2015-02-09 00:00:00-05:00,36.736119005274674,37.184844943054486,36.41277392843202,36.610740661621094,22522000,0.0,0.0
2015-02-10 00:00:00-05:00,36.90768897089771,37.62036965495659,36.689923820282,37.54118347167969,18917000,0.0,0.0
2015-02-11 00:00:00-05:00,37.851334509894365,38.16148397355532,37.12545316134711,37.40920639038086,14681600,0.0,0.0
2015-02-12 00:00:00-05:00,37.87773761092359,37.99651817099484,37.05947181013099,37.64677429199219,11940900,0.0,0.0
2015-02-13 00:00:00-05:00,37.8447318752321,38.339649916410984,37.547783064351435,38.30665588378906,11303200,0.0,0.0
2015-02-17 00:00:00-05:00,38.90055001279503,38.93354403818439,38.20766541048729,38.748775482177734,12789700,0.0,0.0
2015-02-18 00:00:00-05:00,39.03253631040937,39.25029893464529,38.47822801605892,39.09192657470703,10781700,0.0,0.0
2015-02-19 00:00:00-05:00,38.88076694242132,38.98635189302791,38.702598631482125,38.93355941772461,8665500,0.0,0.0
2015-02-20 00:00:00-05:00,39.33608713815423,40.47769780826983,39.078730154125374,40.45130157470703,15534000,0.0,0.0
2015-02-23 00:00:00-05:00,40.60967642226738,40.84723748955211,39.75181897051516,39.969581604003906,11582700,0.0,0.0
2015-02-24 00:00:00-05:00,40.15435101626435,40.45130235637559,39.936588378371724,40.16754913330078,7900700,0.0,0.0
2015-02-25 00:00:00-05:00,40.31932216559839,40.31932216559839,39.73201982493434,40.0025749206543,9983900,0.0,0.0
2015-02-26 00:00:00-05:00,39.82440555144119,40.127957208020554,39.771615600699185,39.936588287353516,7328200,0.0,0.0
2015-02-27 00:00:00-05:00,39.94317771814002,40.24672931111788,39.83759532149469,39.92338180541992,8649100,0.0,0.0
2015-03-02 00:00:00-05:00,39.92338414506803,40.08835680682451,39.63303316659852,39.89698791503906,6150900,0.0,0.0
2015-03-03 00:00:00-05:00,39.82440178212827,39.890392360914156,39.223901360234215,39.342681884765625,7421000,0.0,0.0
2015-03-04 00:00:00-05:00,39.144721140585645,39.87059999672288,38.953352208906054,39.7716178894043,8536000,0.0,0.0
2015-03-05 00:00:00-05:00,37.752342090243985,39.25029411258135,37.382804950931735,37.52138137817383,47051800,0.0,0.0
2015-03-06 00:00:00-05:00,37.58078171013516,37.8777330747509,36.58434518856723,36.71632385253906,22853000,0.0,0.0
2015-03-09 00:00:00-04:00,36.90769808107319,36.97368616387833,36.46556987096996,36.65034103393555,14779900,0.0,0.0
2015-03-10 00:00:00-04:00,36.439173130995265,37.151853931958826,36.1488195492128,36.848304748535156,17907700,0.0,0.0
2015-03-11 00:00:00-04:00,37.0792647780151,37.53459106112019,36.729523444150175,37.36301803588867,14629000,0.0,0.0
2015-03-12 00:00:00-04:00,37.468598800687246,38.87416690885961,37.382814809172174,38.27366638183594,18227800,0.0,0.0
2015-03-13 00:00:00-04:00,38.35285257295894,38.84777067272406,37.84473635512605,38.27366638183594,10114500,0.0,0.0
2015-03-16 00:00:00-04:00,38.577205743038704,39.39547123433312,38.49142177332142,39.012733459472656,12098700,0.0,0.0
2015-03-17 00:00:00-04:00,38.74878325033585,39.71222308163431,38.73558513407766,39.4152717590332,10983600,0.0,0.0
2015-03-18 00:00:00-04:00,39.43506083839181,39.87058853027676,39.09851774264188,39.52084732055664,11889200,0.0,0.0
2015-03-19 00:00:00-04:00,39.65283292524249,40.57008061078015,39.58684486105488,40.37871170043945,14110500,0.0,0.0
2015-03-20 00:00:00-04:00,40.58326997609751,40.735044504828494,39.80459890362879,39.857391357421875,13313100,0.0,0.0
2015-03-23 00:00:00-04:00,39.6264411578818,40.378716250435765,39.34268791879094,39.910194396972656,7926400,0.0,0.0
2015-03-24 00:00:00-04:00,40.02237009572392,40.13455030119715,39.230500789191076,39.349281311035156,7970000,0.0,0.0
2015-03-25 00:00:00-04:00,39.64623564220856,39.652833441799956,38.412238184101845,38.41883850097656,11619200,0.0,0.0
2015-03-26 00:00:00-04:00,38.260464412909094,38.33305279633411,37.75894856322873,37.79194259643555,10853900,0.0,0.0
2015-03-27 00:00:00-04:00,38.029499791098544,38.30665266255675,37.81833497933521,38.04269790649414,6830100,0.0,0.0
2015-03-30 00:00:00-04:00,38.22746652590556,38.498021598579584,38.1350822353266,38.43203353881836,5781900,0.0,0.0
2015-03-31 00:00:00-04:00,38.280261075608934,38.8081756863426,38.08229435522552,38.6300048828125,12313600,0.0,0.0
2015-04-01 00:00:00-04:00,38.59042161948851,38.59702193852494,37.17165761803684,37.679771423339844,14903300,0.0,0.0
2015-04-02 00:00:00-04:00,37.904126012861425,38.14828741722867,37.54778689994707,37.6203727722168,8787000,0.0,0.0
