Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-11 00:00:00-05:00,114.95288396315148,116.40760588810741,114.17302760825808,114.81040954589844,3998700,0.0,0.0
2015-02-12 00:00:00-05:00,116.10014551420123,116.10014551420123,113.31817616559498,114.86287689208984,2935800,0.0,0.0
2015-02-13 00:00:00-05:00,115.19287763907043,115.33535211296517,112.63587731762999,115.08789825439453,3591400,0.0,0.0
2015-02-17 00:00:00-05:00,115.11789391364691,116.1152037457948,114.7279655980799,115.65779113769531,3895600,0.0,0.0
2015-02-18 00:00:00-05:00,115.64276490425624,117.14997097592673,115.20784715777855,116.81253814697266,3297900,0.0,0.0
2015-02-19 00:00:00-05:00,116.95500192738884,117.29243472560054,116.25763013198669,117.0149917602539,3913900,0.0,0.0
2015-02-20 00:00:00-05:00,117.29995899631709,118.28977432748964,116.27266002172519,118.2222900390625,4411100,0.0,0.0
2015-02-23 00:00:00-05:00,118.5297021319279,119.3770313363414,118.33473231701728,118.79214477539062,3094300,0.0,0.0
2015-02-24 00:00:00-05:00,119.22705974751295,119.30954433457363,117.16495651288615,118.00479125976562,2060500,0.0,0.0
2015-02-25 00:00:00-05:00,118.29725681827439,119.0621130022027,116.78255621329889,118.53721618652344,3262800,0.0,0.0
2015-02-26 00:00:00-05:00,118.83713352680662,119.52699942909585,116.97749451011869,119.2045669555664,3379800,0.0,0.0
2015-02-27 00:00:00-05:00,119.30207005197644,119.40704941307216,117.87733707494345,118.26726531982422,2472000,0.0,0.0
2015-03-02 00:00:00-05:00,119.44452610934502,119.90193860793791,118.1922682883855,119.6994857788086,3483500,0.0,0.0
2015-03-03 00:00:00-05:00,119.52703200391879,119.52703200391879,118.1098047380219,118.89715576171875,2334900,0.0,0.0
2015-03-04 00:00:00-05:00,118.51471741515893,119.78197561134256,117.58489205750007,119.36955261230469,3098600,0.0,0.0
2015-03-05 00:00:00-05:00,119.97690913162005,121.08669233735843,119.12207411173284,119.67697143554688,2470900,0.0,0.0
2015-03-06 00:00:00-05:00,118.85218585496112,119.91698009022417,115.47783357516728,116.13771057128906,4091400,0.0,0.0
2015-03-09 00:00:00-04:00,116.11519257752705,116.78256388168978,114.56298534720978,116.23516082763672,2135000,0.0,0.0
2015-03-10 00:00:00-04:00,114.63045439436188,116.70006375965254,114.19553665008907,115.16285705566406,3509600,0.0,0.0
2015-03-11 00:00:00-04:00,115.56776929980022,115.68025453207859,114.29301676055032,114.50297546386719,2487100,0.0,0.0
2015-03-12 00:00:00-04:00,115.67273186439893,116.05516557999685,114.69042276460496,115.66523742675781,1889400,0.0,0.0
2015-03-13 00:00:00-04:00,114.9379044759986,116.04019349759531,114.41300766616499,115.67276000976562,2737900,0.0,0.0
2015-03-16 00:00:00-04:00,118.27478432724712,122.37649758517426,117.53243420597376,122.2490234375,5201600,0.0,0.0
2015-03-17 00:00:00-04:00,121.66414240172786,122.7964209022241,121.28171994068757,122.2790298461914,2620800,0.0,0.0
2015-03-18 00:00:00-04:00,122.20401708761617,125.67585357026256,121.34918181824776,124.88099670410156,3690100,0.0,0.0
2015-03-19 00:00:00-04:00,125.72831136546783,126.8905900583588,125.20341463245306,126.80810546875,3756600,0.0,0.0
2015-03-20 00:00:00-04:00,127.77545423195883,129.2451769850841,126.3582268894675,127.55050659179688,9040600,0.0,0.0
2015-03-23 00:00:00-04:00,126.65065708793881,126.88312202841288,124.25112049338652,124.88099670410156,3879900,0.0,0.0
2015-03-24 00:00:00-04:00,124.52107662866754,126.16326298198899,124.0261689579883,124.48358154296875,2555600,0.0,0.0
2015-03-25 00:00:00-04:00,124.47608496814483,125.06846612121069,120.40437274111501,120.44185638427734,4010100,0.0,0.0
2015-03-26 00:00:00-04:00,119.10709243961048,121.99404184427445,117.99730906014453,120.38935089111328,3146500,0.0,0.0
2015-03-27 00:00:00-04:00,120.92178793606125,122.5639745900361,120.72682947338548,121.91909790039062,2438900,0.0,0.0
2015-03-30 00:00:00-04:00,123.35879305306015,124.34111391764245,122.2640098193355,123.20882415771484,2388100,0.0,0.0
2015-03-31 00:00:00-04:00,122.46647235089833,123.04385316172664,119.76698650612956,119.86447143554688,3111000,0.0,0.0
2015-04-01 00:00:00-04:00,119.50447866598553,119.5194789811313,115.95766501956324,117.80231475830078,5135000,0.0,0.0
2015-04-02 00:00:00-04:00,117.81735672870548,118.61220216132689,116.25016062537507,116.88754272460938,3015200,0.0,0.0
2015-04-06 00:00:00-04:00,116.07764881078289,117.92979305242815,115.92767997962258,116.43757629394531,3185700,0.0,0.0
2015-04-07 00:00:00-04:00,116.69256109482745,119.57951062924712,116.4376128576074,117.93732452392578,2942600,0.0,0.0
2015-04-08 00:00:00-04:00,118.23724827612241,120.71928040109061,118.22225939939678,120.22437286376953,3031200,0.0,0.0
2015-04-09 00:00:00-04:00,120.8992455652635,121.32666885677793,119.2795657580864,121.0942153930664,2860600,0.0,0.0
2015-04-10 00:00:00-04:00,121.16919580423972,122.74389755876483,120.20938129695116,122.51144409179688,2407200,0.0,0.0
2015-04-13 00:00:00-04:00,122.09153950604131,123.51626109699382,121.73160044656248,121.84408569335938,1767700,0.0,0.0
2015-04-14 00:00:00-04:00,121.85158784508026,122.57894900787622,120.39686551948836,121.90408325195312,2099400,0.0,0.0
2015-04-15 00:00:00-04:00,122.31650060325347,124.4086051403021,122.12154217262457,124.07866668701172,3659300,0.0,0.0
2015-04-16 00:00:00-04:00,124.77599247956927,125.70581773056006,123.77869439888437,125.12842559814453,3085600,0.0,0.0
2015-04-17 00:00:00-04:00,123.72621667573507,124.10114460505548,121.26669037474457,122.66142272949219,4249700,0.0,0.0
2015-04-20 00:00:00-04:00,123.45630333169275,124.51360314008377,122.27152936399082,124.45361328125,2760900,0.0,0.0
2015-04-21 00:00:00-04:00,125.29341416823037,126.63566257866205,125.27842528904134,126.32072448730469,3794800,0.0,0.0
2015-04-22 00:00:00-04:00,129.75508232506309,130.17501131282282,125.23345138201336,126.8006591796875,5352200,0.0,0.0
2015-04-23 00:00:00-04:00,125.93076906448876,127.138037208519,124.91096484691111,126.85308837890625,3668100,0.0,0.0
2015-04-24 00:00:00-04:00,126.08823747283418,126.91308335945985,124.52104173013593,125.90827941894531,2548300,0.0,0.0
2015-04-27 00:00:00-04:00,126.34324805033556,126.51571173546591,121.1392453122616,121.76162719726562,4386200,0.0,0.0
2015-04-28 00:00:00-04:00,121.58912599908871,123.95117887911123,120.44935330308377,121.84408569335938,4262800,0.0,0.0
2015-04-29 00:00:00-04:00,120.93675868004134,122.57145049241224,119.6245108545705,120.71179962158203,3281800,0.0,0.0
2015-04-30 00:00:00-04:00,119.85697605823074,121.25921450916428,117.32996508894091,118.40975952148438,4444300,0.0,0.0
2015-05-01 00:00:00-04:00,119.60203346961511,121.24421996049668,118.96465128502544,120.24691009521484,3259800,0.0,0.0
2015-05-04 00:00:00-04:00,121.10170009697818,122.94635022267042,121.06420502219237,121.55911254882812,3496200,0.0,0.0
2015-05-05 00:00:00-04:00,120.95924891434028,121.61912574328443,119.40705320866451,119.55702209472656,3086000,0.0,0.0
2015-05-06 00:00:00-04:00,119.97693374075916,120.26937705907659,117.46491211380521,119.18958282470703,3762700,0.0,0.0
2015-05-07 00:00:00-04:00,119.40702941465554,119.84194710689509,117.87731733272464,118.40221405029297,4374000,0.0,0.0
2015-05-08 00:00:00-04:00,119.81193868789023,122.12149553705906,119.32453707649918,121.7315673828125,4664200,0.0,0.0
2015-05-11 00:00:00-04:00,121.7090964416765,122.21900434959724,120.72678714714465,120.7642822265625,2723800,0.0,0.0
2015-05-12 00:00:00-04:00,119.81480677199384,120.01072621600848,117.33562494898025,119.24211120605469,4359700,0.79,0.0
2015-05-13 00:00:00-04:00,120.37246390840784,121.50279250270815,118.79753066164365,119.35516357421875,2727000,0.0,0.0
2015-05-14 00:00:00-04:00,120.49302676956063,122.19606258934442,119.20445857670732,122.06041717529297,2717500,0.0,0.0
2015-05-15 00:00:00-04:00,123.0325067012921,123.30378603213376,121.83434961606795,122.34677124023438,2384600,0.0,0.0
2015-05-18 00:00:00-04:00,121.84941351764752,123.50722639917608,121.52539152414309,123.16059875488281,2153900,0.0,0.0
2015-05-19 00:00:00-04:00,123.47707506007427,123.67299451031356,122.4221064844857,123.25100708007812,1746600,0.0,0.0
2015-05-20 00:00:00-04:00,123.55994298336206,124.78069374766552,122.37686062671305,123.56747436523438,2027300,0.0,0.0
2015-05-21 00:00:00-04:00,123.22083678677228,124.13262834562732,122.6933526413654,123.46196746826172,2156600,0.0,0.0
2015-05-22 00:00:00-04:00,123.26606750488281,124.01208830561984,122.85161150447337,123.26606750488281,1636000,0.0,0.0
2015-05-26 00:00:00-04:00,121.05814405349803,122.42208305574034,119.06123552533332,119.82231903076172,4078300,0.0,0.0
2015-05-27 00:00:00-04:00,120.53826140309945,121.3219509337306,120.02583973059954,120.89996337890625,3336300,0.0,0.0
2015-05-28 00:00:00-04:00,120.26689538479216,120.26689538479216,117.42600132403503,118.57140350341797,4205300,0.0,0.0
2015-05-29 00:00:00-04:00,118.1494733969614,119.03867119046656,117.23768145006457,117.75009155273438,4414300,0.0,0.0
2015-06-01 00:00:00-04:00,118.75229442036583,119.06125359751972,117.17737300262226,118.33030700683594,2849800,0.0,0.0
2015-06-02 00:00:00-04:00,118.21723823368454,119.03860713182114,116.64984873639347,117.88567352294922,2497200,0.0,0.0
2015-06-03 00:00:00-04:00,118.6467779750482,118.95573710118421,117.85554595618709,118.40564727783203,2160500,0.0,0.0
2015-06-04 00:00:00-04:00,118.00628858750167,119.41542763510924,117.7802206097044,119.12907409667969,3917700,0.0,0.0
2015-06-05 00:00:00-04:00,119.43802639183446,120.11621878780159,117.57675149602244,118.49608612060547,3431100,0.0,0.0
2015-06-08 00:00:00-04:00,118.5337749623299,119.41542974283533,117.27534404494375,117.9083251953125,2081700,0.0,0.0
2015-06-09 00:00:00-04:00,117.96861891401589,118.39060637677362,115.9792412336609,116.64990234375,2766000,0.0,0.0
2015-06-10 00:00:00-04:00,115.5949055768867,117.46372335524785,113.6733566207026,117.21504974365234,5972800,0.0,0.0
2015-06-11 00:00:00-04:00,118.99339462567794,119.79215787605374,117.8856723072766,119.03107452392578,3633400,0.0,0.0
2015-06-12 00:00:00-04:00,118.48100514094958,118.86532410873522,116.80811839420669,117.64456176757812,2398100,0.0,0.0
2015-06-15 00:00:00-04:00,116.61218616112929,117.83293686992147,115.72300021232819,117.62948608398438,2585200,0.0,0.0
2015-06-16 00:00:00-04:00,117.41096459992166,118.1645167880973,116.86840610457168,117.72745513916016,1723300,0.0,0.0
2015-06-17 00:00:00-04:00,118.20220088327619,118.29262346960552,116.71017071737067,117.29039764404297,3008600,0.0,0.0
2015-06-18 00:00:00-04:00,117.80283987963126,121.14861414268927,117.78776561315635,120.65879821777344,3454500,0.0,0.0
2015-06-19 00:00:00-04:00,120.66633067999167,122.24878357431447,120.39505139835128,121.11092376708984,5182000,0.0,0.0
2015-06-22 00:00:00-04:00,121.7891207283055,123.02494605743892,121.66101821533204,122.24125671386719,1926600,0.0,0.0
2015-06-23 00:00:00-04:00,123.16810565204908,123.2057855619715,121.35204207775297,121.84185791015625,2451800,0.0,0.0
2015-06-24 00:00:00-04:00,121.72129891252733,121.95489827968451,120.02580628191457,120.4854736328125,2522600,0.0,0.0
2015-06-25 00:00:00-04:00,121.18627655011566,121.2013393161179,119.07632798204101,119.63394927978516,2411400,0.0,0.0
2015-06-26 00:00:00-04:00,120.12379236984528,120.4101344666414,118.48104213785852,119.07635498046875,3537900,0.0,0.0
2015-06-29 00:00:00-04:00,118.02889227801917,119.03111814760636,114.11041138997174,114.238525390625,4784800,0.0,0.0
2015-06-30 00:00:00-04:00,115.47435479354522,116.21283280373461,114.17070107864832,115.68534851074219,3893300,0.0,0.0
2015-07-01 00:00:00-04:00,116.75542615445322,117.36580183954104,115.61755452088588,116.79310607910156,2299100,0.0,0.0
2015-07-02 00:00:00-04:00,116.91366999320269,117.23017217312294,115.30106804496192,115.48945617675781,2119800,0.0,0.0
2015-07-06 00:00:00-04:00,114.64538416821618,117.6068490771848,114.4569961955789,116.42376708984375,2773500,0.0,0.0
2015-07-07 00:00:00-04:00,116.9889855679291,117.32808177716271,114.67557466585848,117.094482421875,2253200,0.0,0.0
2015-07-08 00:00:00-04:00,116.12994841564878,116.68758127145365,114.48719838005927,114.77355194091797,2393500,0.0,0.0
2015-07-09 00:00:00-04:00,114.8715144212954,115.97169433995842,113.81653430259753,114.0199966430664,4146300,0.0,0.0
2015-07-10 00:00:00-04:00,116.03949955075797,116.44641265192284,114.90917132738593,116.12239074707031,3976600,0.0,0.0
2015-07-13 00:00:00-04:00,117.01158916533232,117.97613509830911,116.74030990303919,117.373291015625,1803400,0.0,0.0
2015-07-14 00:00:00-04:00,117.81035243439285,120.80195569607626,117.3732907628455,120.05594635009766,3624800,0.0,0.0
2015-07-15 00:00:00-04:00,120.91499832569669,122.4899197585955,120.25186867045728,120.90745544433594,2618600,0.0,0.0
2015-07-16 00:00:00-04:00,121.87200970814615,123.39418856678282,121.37467393110069,122.85916137695312,2487500,0.0,0.0
2015-07-17 00:00:00-04:00,122.86672639511578,123.20582269001594,121.02052523550594,123.03250885009766,3248500,0.0,0.0
2015-07-20 00:00:00-04:00,123.25100579189588,124.63753919054784,122.74612715754853,123.83877563476562,2692400,0.0,0.0
2015-07-21 00:00:00-04:00,124.1250945106778,124.5772303396842,122.3542425950764,123.3564682006836,2690000,0.0,0.0
2015-07-22 00:00:00-04:00,121.67607609641028,124.09497224804315,121.67607609641028,123.77095031738281,2106900,0.0,0.0
2015-07-23 00:00:00-04:00,124.33618226041703,124.42660489533209,122.670825911495,123.65798950195312,1716300,0.0,0.0
2015-07-24 00:00:00-04:00,122.15837455312642,123.37912570700057,118.46597255780776,119.50586700439453,4410700,0.0,0.0
2015-07-27 00:00:00-04:00,120.09360367162519,125.04444686600581,119.93536415758092,124.7430191040039,5757200,0.0,0.0
2015-07-28 00:00:00-04:00,125.18011564367107,131.72095617446323,125.18011564367107,130.16864013671875,8553600,0.0,0.0
2015-07-29 00:00:00-04:00,130.3042727683258,130.87696842278925,127.44077149941563,129.2116241455078,5112300,0.0,0.0
2015-07-30 00:00:00-04:00,128.17169223953664,129.97268155588753,126.75502190799537,129.37738037109375,4044100,0.0,0.0
2015-07-31 00:00:00-04:00,133.7555136947181,137.00332179315578,132.625185409974,133.0697784423828,7289400,0.0,0.0
2015-08-03 00:00:00-04:00,133.2280263320565,133.41641437508872,131.1331522134015,132.31622314453125,2922600,0.0,0.0
2015-08-04 00:00:00-04:00,132.4669413550791,132.79097479285406,130.8317343969764,131.72093200683594,2474200,0.0,0.0
2015-08-05 00:00:00-04:00,132.27097576629174,133.77054831908399,132.15794757062744,132.9567108154297,2146700,0.0,0.0
2015-08-06 00:00:00-04:00,133.3335466256123,133.34862089122822,126.7851752584218,127.84768676757812,3775400,0.0,0.0
2015-08-07 00:00:00-04:00,127.85521170927214,129.96516035565944,125.39109257767754,129.84458923339844,4156000,0.0,0.0
2015-08-10 00:00:00-04:00,130.28919140921155,131.6380564998204,128.44299052656362,128.5560302734375,2729600,0.0,0.0
2015-08-11 00:00:00-04:00,127.85518106846934,127.90039235390844,125.76030718898001,127.01873779296875,2924900,0.0,0.0
2015-08-12 00:00:00-04:00,126.36315796856964,129.00059041207223,124.04974742037389,128.57106018066406,4486400,0.0,0.0
2015-08-13 00:00:00-04:00,129.0782894533782,129.44925174593172,127.20835671134819,127.62474060058594,1897000,0.79,0.0
2015-08-14 00:00:00-04:00,127.25381673844295,128.41969198040076,126.17122985126504,126.97370910644531,2704500,0.0,0.0
2015-08-17 00:00:00-04:00,126.4665166542396,128.61655818433488,125.67160359823092,128.5408477783203,1988800,0.0,0.0
2015-08-18 00:00:00-04:00,128.70736603020433,128.88149760578713,126.50433706325298,126.97370910644531,2273400,0.0,0.0
2015-08-19 00:00:00-04:00,126.29235277650794,126.97369998716117,124.49811843203214,126.10308837890625,3139800,0.0,0.0
2015-08-20 00:00:00-04:00,124.40725807787703,125.29301395040642,121.90896606337385,121.99980926513672,3491800,0.0,0.0
2015-08-21 00:00:00-04:00,120.34944686708832,124.09687965403063,117.48777008056639,117.4877700805664,6208400,0.0,0.0
2015-08-24 00:00:00-04:00,110.02317161979289,116.90482175745443,105.9880536207327,111.77197265625,8697500,0.0,0.0
2015-08-25 00:00:00-04:00,115.45129557300699,116.4960388623039,109.68251977930677,109.91720581054688,6701100,0.0,0.0
2015-08-26 00:00:00-04:00,114.48980808191818,116.67013748497024,111.38587911139791,116.57171630859375,5251300,0.0,0.0
2015-08-27 00:00:00-04:00,117.25309714851991,118.93376612188345,114.58825088102171,117.88902282714844,4910500,0.0,0.0
2015-08-28 00:00:00-04:00,118.38863959077362,119.61506887891213,116.36729772441309,118.0176773071289,4649300,0.0,0.0
2015-08-31 00:00:00-04:00,117.59370642038719,118.3659080655901,114.54276656497795,114.9061508178711,4354500,0.0,0.0
2015-09-01 00:00:00-04:00,112.97570294028125,114.30813171563469,111.24961252837545,111.6357192993164,5523000,0.0,0.0
2015-09-02 00:00:00-04:00,112.85456010321869,115.33770762578881,111.47670999342016,115.29227447509766,4339100,0.0,0.0
2015-09-03 00:00:00-04:00,115.58751551790962,116.67767999607621,112.74855033592532,112.97566986083984,2868400,0.0,0.0
2015-09-04 00:00:00-04:00,111.65843795691059,112.77131363651772,110.341153475474,111.30261993408203,3362800,0.0,0.0
2015-09-08 00:00:00-04:00,114.76991204914387,117.08650595765991,114.31567296631417,117.01079559326172,4508400,0.0,0.0
2015-09-09 00:00:00-04:00,118.24484715004195,118.67636404356881,114.02803010425222,114.37628173828125,2987600,0.0,0.0
2015-09-10 00:00:00-04:00,114.19457139585901,116.82914029459079,113.98259618126443,115.93580627441406,3477900,0.0,0.0
2015-09-11 00:00:00-04:00,115.11061045987007,116.17048647979722,114.26269809214611,115.98880004882812,2422700,0.0,0.0
2015-09-14 00:00:00-04:00,116.5035771504962,116.5035771504962,113.59647914943432,114.31568145751953,2896200,0.0,0.0
2015-09-15 00:00:00-04:00,115.08786774720227,115.67079362065142,113.74030651615045,115.1787109375,2560200,0.0,0.0
2015-09-16 00:00:00-04:00,115.05002431244158,115.73894938060714,112.4003231749865,114.45194244384766,4004200,0.0,0.0
2015-09-17 00:00:00-04:00,114.84565045667802,118.35839771272822,114.31571237852503,116.51875305175781,3519500,0.0,0.0
2015-09-18 00:00:00-04:00,114.40654203734206,116.1099216555349,112.82429440887068,114.00530242919922,6487300,0.0,0.0
2015-09-21 00:00:00-04:00,115.05003531321519,115.67839445782158,110.77266483161632,111.3555908203125,4702600,0.0,0.0
2015-09-22 00:00:00-04:00,109.77336650540357,111.1209282873272,108.12298626417854,110.47742462158203,4518000,0.0,0.0
2015-09-23 00:00:00-04:00,110.59096922191814,111.31773800704339,109.03899892098684,110.31842803955078,2785400,0.0,0.0
2015-09-24 00:00:00-04:00,109.56138481162206,110.25031005045138,107.01767062745337,108.64533996582031,3519200,0.0,0.0
2015-09-25 00:00:00-04:00,110.57581757722326,111.09818910511657,103.53518045475408,104.87517547607422,5243700,0.0,0.0
2015-09-28 00:00:00-04:00,104.4663615832979,104.61777076279576,98.48560080300325,100.11328125,7514700,0.0,0.0
2015-09-29 00:00:00-04:00,99.93159793788571,104.4739432986987,99.5000695837533,101.3094482421875,6251500,0.0,0.0
2015-09-30 00:00:00-04:00,103.4595061392457,105.42028277352084,102.85385768010038,104.71622467041016,6209500,0.0,0.0
2015-10-01 00:00:00-04:00,104.89031934998341,106.47256675881061,103.41405952950396,106.16217041015625,4675900,0.0,0.0
2015-10-02 00:00:00-04:00,104.6707617850103,107.91096683684667,102.6872749074995,107.85797882080078,4803500,0.0,0.0
2015-10-05 00:00:00-04:00,109.01629263003687,109.70521780727938,107.66873104805815,108.86488342285156,4367100,0.0,0.0
2015-10-06 00:00:00-04:00,107.593006358326,108.5393282170976,104.51935480932073,106.91165924072266,4759700,0.0,0.0
2015-10-07 00:00:00-04:00,107.99425679928743,112.27920538059831,106.16975685083077,112.0823745727539,8002400,0.0,0.0
2015-10-08 00:00:00-04:00,111.80223413194861,114.30810389320486,109.79603659161268,113.48290252685547,6638500,0.0,0.0
2015-10-09 00:00:00-04:00,112.99083319987801,114.12641946319337,112.05207773022954,113.24822998046875,3080900,0.0,0.0
2015-10-12 00:00:00-04:00,115.66328225417637,117.43479461879002,114.79267046138666,115.85254669189453,5473000,0.0,0.0
2015-10-13 00:00:00-04:00,114.72448063823494,115.81464521212527,111.6205520311204,111.7265396118164,4143900,0.0,0.0
2015-10-14 00:00:00-04:00,112.33219359556298,114.26268094560936,111.3858717369989,111.90066528320312,3197400,0.0,0.0
2015-10-15 00:00:00-04:00,111.62816889008279,115.66328829934443,111.26478438517123,115.4815902709961,3269600,0.0,0.0
2015-10-16 00:00:00-04:00,115.97364063602458,116.67769856837198,113.99772009277311,115.5345458984375,4793100,0.0,0.0
2015-10-19 00:00:00-04:00,115.53453778253817,118.20694965402679,115.42098378587205,116.94266510009766,3271700,0.0,0.0
2015-10-20 00:00:00-04:00,116.73073795175769,117.34395288954006,113.15742439768827,113.89933776855469,3385300,0.0,0.0
2015-10-21 00:00:00-04:00,115.35287587763493,115.64056149478188,111.51459941792706,113.62678527832031,3832600,0.0,0.0
2015-10-22 00:00:00-04:00,115.14846608372936,115.78439169807962,112.47605366819774,115.30744171142578,4079800,0.0,0.0
2015-10-23 00:00:00-04:00,116.29165510948222,118.25243214004036,114.96680389124793,117.91175842285156,3657300,0.0,0.0
2015-10-26 00:00:00-04:00,118.10099667083594,121.0610949367445,117.0789641943173,120.05420684814453,4346600,0.0,0.0
2015-10-27 00:00:00-04:00,120.05419035065559,122.73416905481906,119.48639717545485,122.62818145751953,3877200,0.0,0.0
2015-10-28 00:00:00-04:00,123.1884441890153,123.30199823650266,120.16777945621557,123.15058898925781,4878900,0.0,0.0
2015-10-29 00:00:00-04:00,124.9069639808393,124.91453039979679,120.3267622224898,121.5683364868164,4870200,0.0,0.0
2015-10-30 00:00:00-04:00,121.93168747858799,122.64332342576326,119.71351439605121,119.75135803222656,4589700,0.0,0.0
2015-11-02 00:00:00-05:00,120.37973624216845,123.21113609352808,119.89521979425602,122.8780288696289,3222500,0.0,0.0
2015-11-03 00:00:00-05:00,121.86354965801338,123.51392950323019,121.50773170023159,122.99156951904297,2411500,0.0,0.0
2015-11-04 00:00:00-05:00,123.28684471910927,124.14988999060976,121.71216339795723,122.55249786376953,3059500,0.0,0.0
2015-11-05 00:00:00-05:00,122.79470075467142,123.0066758900742,120.23585474822981,122.05278778076172,2202400,0.0,0.0
2015-11-06 00:00:00-05:00,121.78780934846839,121.78780934846839,118.73686922349333,121.47742462158203,3344000,0.0,0.0
2015-11-09 00:00:00-05:00,120.93992614308524,121.59099600411137,119.85733954781678,120.84908294677734,2722200,0.0,0.0
2015-11-10 00:00:00-05:00,121.31846683272735,122.01495836062354,119.65294260934252,119.89519500732422,2871300,0.0,0.0
2015-11-11 00:00:00-05:00,120.56899362218985,120.8036911902613,118.67634955304456,118.75205993652344,1920400,0.0,0.0
2015-11-12 00:00:00-05:00,118.65314564934603,119.99230738650272,114.75739397015866,114.8791275024414,4767200,0.79,0.0
2015-11-13 00:00:00-05:00,114.65083859200357,116.81177386541414,112.61166005049748,115.31282043457031,3855000,0.0,0.0
2015-11-16 00:00:00-05:00,115.6704012435442,117.77045165180171,114.97038444079169,117.55740356445312,2443200,0.0,0.0
2015-11-17 00:00:00-05:00,117.86940396615103,121.08035882291843,116.94872249441305,119.91619873046875,3644300,0.0,0.0
2015-11-18 00:00:00-05:00,120.30425438955163,122.59452789194661,118.96509288137855,122.44235229492188,2975800,0.0,0.0
2015-11-19 00:00:00-05:00,121.65863738901919,122.8988911493382,120.85209627258617,121.35428619384766,2041000,0.0,0.0
2015-11-20 00:00:00-05:00,122.30536005842208,122.76188670884055,121.3998998612543,121.67382049560547,2728000,0.0,0.0
2015-11-23 00:00:00-05:00,121.46079594292499,124.12390922236341,121.46079594292499,123.62171936035156,4168400,0.0,0.0
2015-11-24 00:00:00-05:00,122.51084981146836,124.28372425481646,122.50324509394963,123.85762786865234,3687000,0.0,0.0
2015-11-25 00:00:00-05:00,124.06306768485987,125.2348327122489,123.8043679737845,124.74786376953125,2134200,0.0,0.0
